(0,6,7,),(0,0,0,) (0,6,15,),(0,0,0,) 0
(0,7,15,),(0,0,0,) (0,6,15,),(0,0,0,) 0
(16,25,27,),(1,1,0,) (4,25,27,),(0,1,0,) 0
(0,19,22,),(1,1,0,) (11,19,22,),(1,1,0,) 0
(11,26,28,),(1,0,1,) (5,11,28,),(0,1,1,) 0
(14,24,28,),(1,1,1,) (2,14,28,),(0,1,1,) 0
(12,19,21,),(0,1,1,) (0,12,19,),(1,0,1,) 0
(8,22,29,),(1,1,0,) (0,8,29,),(1,1,0,) 0
(2,6,11,),(0,0,0,) (2,6,21,),(0,0,0,) 0
(1,11,15,),(1,1,1,) (1,11,17,),(1,1,0,) 0
(11,26,28,),(1,1,1,) (5,11,28,),(1,1,1,) 0
(7,16,17,),(1,0,0,) (3,7,17,),(0,1,0,) 0
(6,18,20,),(1,1,1,) (4,18,20,),(0,1,1,) 0
(3,21,24,),(1,1,1,) (3,9,21,),(1,0,1,) 0
(6,12,20,),(1,0,1,) (12,20,24,),(0,1,0,) 0
(4,10,19,),(1,0,1,) (4,19,22,),(1,1,1,) 0
(6,12,23,),(1,1,1,) (1,12,23,),(0,1,1,) 0
(8,10,21,),(0,0,0,) (8,10,26,),(0,0,1,) 0
(6,15,21,),(0,1,1,) (6,15,25,),(0,1,1,) 0
(14,24,28,),(1,0,1,) (2,14,28,),(1,1,1,) 0
(5,24,28,),(0,1,1,) (24,26,28,),(1,0,1,) 0
(0,6,29,),(1,0,1,) (6,13,29,),(0,1,1,) 0
(6,23,26,),(1,0,0,) (23,26,29,),(0,0,1,) 0
(16,25,27,),(0,1,0,) (4,25,27,),(1,1,0,) 0
(2,8,26,),(1,0,1,) (2,21,26,),(1,0,1,) 0
(0,13,28,),(1,1,1,) (7,13,28,),(0,1,1,) 0
(14,25,29,),(0,1,0,) (14,21,29,),(0,1,0,) 0
(1,12,23,),(1,1,1,) (6,12,23,),(0,1,1,) 0
(2,23,29,),(0,0,1,) (2,6,29,),(0,1,1,) 0
